0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9199999571	0.0299999993	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999988	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999988	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0199999996	0.0099999979	0.9700000286	0.0199999996	0.0099990498	0.9700000286	0.0199999996	0.0095635299	0.9700000882	0.0199999996	0.0004364696	0.9700000286	0.0199999996	0.0000009505	0.9700000286	0.0199999996	0.0000000020	0.9700000882	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000000	0.9700000882	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000000	0.9700000882	0.0199999977	0.0000000001	0.9899994731	0.0199999996	0.0000000216	0.9900000095	0.0199999996	0.0000028573	0.9900000095	0.0199999996	0.0000000000	0.9900000691	0.0199999996	0.0000000000	0.9900000095	0.0199999996	0.0000000000	0.9900000691	0.0189500321	0.0010497668	0.9910500050	0.0099999988	0.0099981073	1.0000000000	0.0099999998	0.0099981073	1.0000000000	0.0099999988	0.0099981073	1.0000000000	
0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9199999571	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999988	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999975	0.0099999998	0.9399999380	0.0299999993	0.0099999998	0.9400000572	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9400000572	0.0299999975	0.0099999998	0.9399999380	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0199999996	0.0099999979	0.9700000286	0.0199999996	0.0099990498	0.9700000286	0.0199999996	0.0095635271	0.9700000286	0.0199999996	0.0004364650	0.9700000286	0.0199999996	0.0000009505	0.9700000882	0.0199999996	0.0000000020	0.9700000286	0.0199999996	0.0000000000	0.9700000882	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000000	0.9700000882	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000009	0.9900000095	0.0199999996	0.0000000416	0.9900000691	0.0199999996	0.0000022690	0.9900000691	0.0199999996	0.0000000000	0.9900000095	0.0199999996	0.0000000000	0.9900000691	0.0199999996	0.0000000000	0.9900000095	0.0199995544	0.0000002220	0.9900004864	0.0100001106	0.0049999440	0.9999998212	0.0099999998	0.0049999999	1.0000000000	0.0099999998	0.0049999999	1.0000000000	
0.0299999993	0.0099999998	0.9199999571	0.0299999975	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999882	0.0099999961	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9199999571	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9199999571	0.0299999993	0.0099999998	0.9200000167	0.0299999863	0.0100002252	0.9399995804	0.0299999993	0.0099999998	0.9399999976	0.0299999975	0.0099999998	0.9399999976	0.0299999975	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999380	0.0299999975	0.0099999998	0.9399999380	0.0299999993	0.0099999998	0.9399999976	0.0299999975	0.0099999998	0.9399999380	0.0299999993	0.0099999998	0.9399999380	0.0299999975	0.0099999998	0.9399999976	0.0299999975	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999882	0.0099999961	0.9399999976	0.0199999921	0.0099999979	0.9700000882	0.0199999996	0.0099990498	0.9700000286	0.0199999996	0.0095634488	0.9700000286	0.0199999996	0.0004363393	0.9700000286	0.0199999996	0.0000009501	0.9699999690	0.0199999996	0.0000000020	0.9700000882	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000000	0.9700000882	0.0199999996	0.0000000000	0.9699999690	0.0199999996	0.0000000000	0.9700000286	0.0199999977	0.0000000012	0.9700003862	0.0199999996	0.0000000338	0.9900000691	0.0199999996	0.0000008996	0.9899999499	0.0199999996	0.0000083768	0.9900000095	0.0199999996	0.0000000000	0.9900000691	0.0199999996	0.0000000000	0.9900000095	0.0199999996	0.0000000000	0.9900000691	0.0199997760	0.0000000000	0.9900001884	0.0100002205	0.0000018923	0.9999997616	0.0099999998	0.0000018923	1.0000000000	0.0099999988	0.0000018923	1.0000000000	
0.0299999993	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299785864	0.0096359747	0.9197002053	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9200000167	0.0299999379	0.0200000927	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0300000012	0.0199997779	0.9200004339	0.0299999993	0.0110497875	0.9379003644	0.0300000012	0.0100000026	0.9400000572	0.0299999975	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999975	0.0099999998	0.9399999976	0.0300000012	0.0099999998	0.9400000572	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9400000572	0.0299785864	0.0096359747	0.9400428534	0.0203426126	0.0099999979	0.9700214267	0.0199999996	0.0099990461	0.9700000286	0.0199999996	0.0095612835	0.9700000286	0.0199999996	0.0004328848	0.9700000286	0.0199999996	0.0000009375	0.9700000286	0.0199999996	0.0000000019	0.9700000286	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000001	0.9700000286	0.0199999996	0.0000000017	0.9700000286	0.0199999996	0.0000000443	0.9720996022	0.0199999996	0.0000010995	0.9900000095	0.0199999996	0.0000239265	0.9900000691	0.0199999996	0.0001344898	0.9900000691	0.0199999996	0.0000000000	0.9900000095	0.0199999996	0.0000000000	0.9900000691	0.0199999996	0.0000000000	0.9900000095	0.0199997779	0.0000000000	0.9900002480	0.0100002224	0.0000000004	0.9999997616	0.0099999988	0.0000000004	1.0000000000	0.0099999998	0.0000000004	1.0000000000	
0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000763	0.0299999975	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9200000167	0.0299999379	0.0100000463	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999379	0.0200000927	0.9200000167	0.0299999975	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199838895	0.9200322628	0.0299999993	0.0100161098	0.9399678111	0.0299999993	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999975	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999976	0.0299999975	0.0099999998	0.9399999976	0.0299999379	0.0100000463	0.9399999380	0.0299999993	0.0099999998	0.9399999976	0.0299999956	0.0099999979	0.9399999380	0.0200000927	0.0099989604	0.9700000882	0.0199999996	0.0095014824	0.9700000286	0.0199999996	0.0003548348	0.9700000286	0.0199999996	0.0000006854	0.9700000286	0.0199999996	0.0000000012	0.9700000286	0.0199999996	0.0000000000	0.9700000882	0.0199999996	0.0000000000	0.9700000286	0.0199999996	0.0000000009	0.9700000286	0.0199999996	0.0000000172	0.9700000286	0.0199999996	0.0000003198	0.9899677634	0.0199999996	0.0000058052	0.9900000095	0.0199999996	0.0001006130	0.9900000095	0.0199999996	0.0010268615	0.9900000095	0.0199999996	0.0000000000	0.9900000691	0.0199999996	0.0000000000	0.9900000095	0.0199999996	0.0000000000	0.9900000691	0.0199997760	0.0000000000	0.9900002480	0.0100002214	0.0000000000	0.9999998212	0.0099999998	0.0000000000	1.0000000000	0.0099999998	0.0000000000	1.0000000000	
0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999379	0.0100000463	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299785864	0.0203426126	0.9197002053	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0300000012	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000167	0.0300000012	0.0199999958	0.9200000763	0.0299999993	0.0189502127	0.9220995307	0.0300000012	0.0100002214	0.9399995208	0.0299999993	0.0099999998	0.9400000572	0.0299999379	0.0100000463	0.9399999380	0.0300000012	0.0099999998	0.9399999976	0.0299999993	0.0099999998	0.9399999380	0.0299999919	0.0099999942	0.9400000572	0.0299941357	0.0099965930	0.9400101900	0.0150000695	0.0080948398	0.9700000882	0.0149999987	0.0000590455	0.9700000286	0.0149999997	0.0000000809	0.9700000286	0.0149999987	0.0000000001	0.9700000286	0.0150000006	0.0000000000	0.9700000286	0.0149999987	0.0000000001	0.9700000286	0.0149999997	0.0000000020	0.9700000286	0.0149999987	0.0000000339	0.9700000286	0.0199999977	0.0000005880	0.9900000095	0.0199999996	0.0000101709	0.9900000095	0.0199999996	0.0001727625	0.9900000095	0.0199999996	0.0000000000	0.9900000095	0.0199999996	0.0000000000	0.9900000691	0.0199999996	0.0000000000	0.9899999499	0.0199999996	0.0000000000	0.9900000691	0.0199997779	0.0000000000	0.9900002480	0.0100002224	0.0000000000	0.9999997020	0.0099999998	0.0000000000	1.0000000000	0.0099999998	0.0000000000	1.0000000000	
0.0787491351	0.0094460323	0.8695890307	0.7427918315	0.0019000929	0.1829084605	0.9071691036	0.0000321690	0.0129273832	0.9099609256	0.0000004276	0.0100403661	0.9100642204	0.0099999988	0.0096359747	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0099999998	0.9199999571	0.0299999993	0.0100000007	0.9199999571	0.0299999882	0.0199999921	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9199999571	0.0299999975	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999863	0.0199997611	0.9200004935	0.0299999993	0.0100000054	0.9399999976	0.0299999993	0.0100000007	0.9399999976	0.0300000012	0.0099999998	0.9399999976	0.0299998224	0.0099999094	0.9400002956	0.0100000463	0.0099312430	0.9700000882	0.0099999998	0.0015831116	0.9700000286	0.0099999998	0.0000024439	0.9700000286	0.0099999998	0.0000000032	0.9700000286	0.0099999998	0.0000000000	0.9700000286	0.0099999998	0.0000000000	0.9700000882	0.0099999998	0.0000000002	0.9700000286	0.0099999998	0.0000000032	0.9700000286	0.0099999998	0.0000000550	0.9700000286	0.0099999998	0.0000009503	0.9700000286	0.0199999996	0.0000163974	0.9900000095	0.0199999996	0.0000000000	0.9900000095	0.0199999996	0.0000000000	0.9900000095	0.0200000014	0.0000000004	0.9900000095	0.0199999996	0.0000018923	0.9899981618	0.0199999996	0.0049999999	0.9849999547	0.0199999996	0.0099981073	0.9800019264	0.0199838895	0.0099838888	0.9800322652	0.0100161098	0.0000161103	0.9999677539	0.0099999998	0.0000000000	1.0000000000	
0.9100000262	0.0000001769	0.0099999998	0.9100000262	0.0000525465	0.0099999998	0.9100000262	0.0061199125	0.0099999998	0.9100000262	0.0099788103	0.0099999998	0.9100000262	0.0099999290	0.0099999998	0.9099999666	0.0099999998	0.0100000463	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0299999993	0.0099999998	0.9200000167	0.0300000012	0.0099999998	0.9200000763	0.0299999993	0.0099999998	0.9200000167	0.0299999975	0.0100000342	0.9199999571	0.0299999993	0.0100009684	0.9199999571	0.0299999993	0.0199999996	0.9199999571	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9199999571	0.0299999993	0.0100024575	0.9399950504	0.0299999993	0.0100001413	0.9399996996	0.0299999919	0.0100000035	0.9399999976	0.0096359747	0.0099975411	0.9700214267	0.0099999998	0.0084046945	0.9700000286	0.0099999998	0.0000677988	0.9700000286	0.0099999998	0.0000000884	0.9700000286	0.0099999998	0.0000000001	0.9700000286	0.0099999998	0.0000000000	0.9700000286	0.0099999998	0.0000000000	0.9700000286	0.0099999998	0.0000000003	0.9700000286	0.0099999998	0.0000000051	0.9700000286	0.0099999998	0.0000000885	0.9700000286	0.0099999998	0.0000015282	0.9700000286	0.0100000026	0.0000000000	0.9700000286	0.0199999996	0.0049999999	0.9850000143	0.0200000014	0.0099981083	0.9800018668	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999958	0.0099999970	0.9800000191	
0.9099999666	0.0000000000	0.0099999998	0.9100000262	0.0000000064	0.0099999998	0.9099999666	0.0000019009	0.0099999998	0.9100000262	0.0005371909	0.0099999998	0.9100000262	0.0094429124	0.0099999998	0.9100000262	0.0099980244	0.0099999998	0.9099999666	0.0099999933	0.0100000463	0.0300000012	0.0099999998	0.9200000167	0.0299999993	0.0100000007	0.9200000763	0.0300000012	0.0100000212	0.9200000167	0.0299999993	0.0100006023	0.9200000167	0.0299999993	0.0100167170	0.9200000763	0.0299999975	0.0104445685	0.9199999571	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9199999571	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9199999571	0.0299999993	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0300000012	0.0110553801	0.9378892779	0.0299999993	0.0100678196	0.9398643970	0.0299998224	0.0100038610	0.9399923682	0.0099999961	0.0099324072	0.9700000882	0.0099999998	0.0015946142	0.9700000286	0.0099999998	0.0000024570	0.9700000286	0.0099999998	0.0000000032	0.9700000286	0.0099999998	0.0000000000	0.9699999690	0.0099999998	0.0000000000	0.9700000882	0.0099999998	0.0000000000	0.9700000286	0.0099999998	0.0000000005	0.9700000882	0.0099999998	0.0000000082	0.9699999690	0.0099999998	0.0000001422	0.9700000286	0.0099999998	0.0000024570	0.9700000286	0.0099999998	0.0000000000	0.9700000286	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000787	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000787	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000787	0.0199999996	0.0099999998	0.9800000191	
0.9100000262	0.0000000000	0.0099999998	0.9100000262	0.0000000000	0.0099999998	0.9100000262	0.0000000002	0.0099999998	0.9100000262	0.0000000684	0.0099999998	0.9100000262	0.0000203906	0.0099999998	0.9100000262	0.0037891446	0.0099999998	0.9100000262	0.0099454038	0.0099999998	0.9100642204	0.0099998293	0.0096359747	0.0300000533	0.0100003742	0.9199999571	0.0299999956	0.0100104036	0.9199999571	0.0299999993	0.0102812191	0.9200000763	0.0299999975	0.0144565962	0.9200000167	0.0300000012	0.0195714906	0.9200000167	0.0299999993	0.0199999996	0.9199999571	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000167	0.0299999975	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9200000763	0.0299999993	0.0199999996	0.9200000167	0.0299999993	0.0199999996	0.9199999571	0.0300000012	0.0198265295	0.9203469753	0.0299999956	0.0176625885	0.9246748686	0.0299958698	0.0115922354	0.9368176460	0.0099999998	0.0085113877	0.9700000286	0.0099999998	0.0000679054	0.9700000286	0.0099999998	0.0000000885	0.9700000286	0.0099999998	0.0000000001	0.9700000286	0.0099999998	0.0000000000	0.9700000882	0.0099999998	0.0000000000	0.9700000286	0.0099999998	0.0000000000	0.9700000882	0.0099999998	0.0000000008	0.9700000286	0.0099999998	0.0000000132	0.9700000882	0.0099999998	0.0000002287	0.9700000286	0.0099999998	0.0000039501	0.9700000286	0.0099999998	0.0000000000	0.9700000286	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	0.0199999996	0.0099999998	0.9800000191	
